row_id,probe,video_id,question_id,mask_level_pct,confidence_bin,confidence,model_key,model_name,uncertainty_correct
699,II-A,mask_025_v_04,mask_025_q_04_18,25,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
700,II-A,mask_025_v_04,mask_025_q_04_19,25,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
701,II-A,mask_050_v_00,mask_050_q_00_00,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
702,II-A,mask_050_v_00,mask_050_q_00_01,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
703,II-A,mask_050_v_00,mask_050_q_00_02,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
704,II-A,mask_050_v_00,mask_050_q_00_03,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
705,II-A,mask_050_v_00,mask_050_q_00_04,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
706,II-A,mask_050_v_00,mask_050_q_00_05,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
707,II-A,mask_050_v_00,mask_050_q_00_06,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
708,II-A,mask_050_v_00,mask_050_q_00_07,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
709,II-A,mask_050_v_00,mask_050_q_00_08,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
710,II-A,mask_050_v_00,mask_050_q_00_09,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
711,II-A,mask_050_v_00,mask_050_q_00_10,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
712,II-A,mask_050_v_00,mask_050_q_00_11,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
713,II-A,mask_050_v_00,mask_050_q_00_12,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
714,II-A,mask_050_v_00,mask_050_q_00_13,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
715,II-A,mask_050_v_00,mask_050_q_00_14,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
716,II-A,mask_050_v_00,mask_050_q_00_15,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
717,II-A,mask_050_v_00,mask_050_q_00_16,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
718,II-A,mask_050_v_00,mask_050_q_00_17,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
719,II-A,mask_050_v_00,mask_050_q_00_18,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
720,II-A,mask_050_v_00,mask_050_q_00_19,50,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
721,II-A,mask_050_v_01,mask_050_q_01_00,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
722,II-A,mask_050_v_01,mask_050_q_01_01,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
723,II-A,mask_050_v_01,mask_050_q_01_02,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
724,II-A,mask_050_v_01,mask_050_q_01_03,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
725,II-A,mask_050_v_01,mask_050_q_01_04,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
726,II-A,mask_050_v_01,mask_050_q_01_05,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
727,II-A,mask_050_v_01,mask_050_q_01_06,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
728,II-A,mask_050_v_01,mask_050_q_01_07,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
729,II-A,mask_050_v_01,mask_050_q_01_08,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
730,II-A,mask_050_v_01,mask_050_q_01_09,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
731,II-A,mask_050_v_01,mask_050_q_01_10,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
732,II-A,mask_050_v_01,mask_050_q_01_11,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
733,II-A,mask_050_v_01,mask_050_q_01_12,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
734,II-A,mask_050_v_01,mask_050_q_01_13,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
735,II-A,mask_050_v_01,mask_050_q_01_14,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
736,II-A,mask_050_v_01,mask_050_q_01_15,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
737,II-A,mask_050_v_01,mask_050_q_01_16,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
738,II-A,mask_050_v_01,mask_050_q_01_17,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
739,II-A,mask_050_v_01,mask_050_q_01_18,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
740,II-A,mask_050_v_01,mask_050_q_01_19,50,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
741,II-A,mask_050_v_02,mask_050_q_02_00,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,1
742,II-A,mask_050_v_02,mask_050_q_02_01,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,1
743,II-A,mask_050_v_02,mask_050_q_02_02,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,1
744,II-A,mask_050_v_02,mask_050_q_02_03,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
745,II-A,mask_050_v_02,mask_050_q_02_04,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
746,II-A,mask_050_v_02,mask_050_q_02_05,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
747,II-A,mask_050_v_02,mask_050_q_02_06,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
748,II-A,mask_050_v_02,mask_050_q_02_07,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
749,II-A,mask_050_v_02,mask_050_q_02_08,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
750,II-A,mask_050_v_02,mask_050_q_02_09,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
751,II-A,mask_050_v_02,mask_050_q_02_10,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
752,II-A,mask_050_v_02,mask_050_q_02_11,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
753,II-A,mask_050_v_02,mask_050_q_02_12,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
754,II-A,mask_050_v_02,mask_050_q_02_13,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
755,II-A,mask_050_v_02,mask_050_q_02_14,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
756,II-A,mask_050_v_02,mask_050_q_02_15,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
757,II-A,mask_050_v_02,mask_050_q_02_16,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
758,II-A,mask_050_v_02,mask_050_q_02_17,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
759,II-A,mask_050_v_02,mask_050_q_02_18,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
760,II-A,mask_050_v_02,mask_050_q_02_19,50,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
761,II-A,mask_050_v_03,mask_050_q_03_00,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,1
762,II-A,mask_050_v_03,mask_050_q_03_01,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,1
763,II-A,mask_050_v_03,mask_050_q_03_02,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
764,II-A,mask_050_v_03,mask_050_q_03_03,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
765,II-A,mask_050_v_03,mask_050_q_03_04,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
766,II-A,mask_050_v_03,mask_050_q_03_05,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
767,II-A,mask_050_v_03,mask_050_q_03_06,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
768,II-A,mask_050_v_03,mask_050_q_03_07,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
769,II-A,mask_050_v_03,mask_050_q_03_08,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
770,II-A,mask_050_v_03,mask_050_q_03_09,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
771,II-A,mask_050_v_03,mask_050_q_03_10,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
772,II-A,mask_050_v_03,mask_050_q_03_11,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
773,II-A,mask_050_v_03,mask_050_q_03_12,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
774,II-A,mask_050_v_03,mask_050_q_03_13,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
775,II-A,mask_050_v_03,mask_050_q_03_14,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
776,II-A,mask_050_v_03,mask_050_q_03_15,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
777,II-A,mask_050_v_03,mask_050_q_03_16,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
778,II-A,mask_050_v_03,mask_050_q_03_17,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
779,II-A,mask_050_v_03,mask_050_q_03_18,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
780,II-A,mask_050_v_03,mask_050_q_03_19,50,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
781,II-A,mask_050_v_04,mask_050_q_04_00,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,1
782,II-A,mask_050_v_04,mask_050_q_04_01,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
783,II-A,mask_050_v_04,mask_050_q_04_02,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
784,II-A,mask_050_v_04,mask_050_q_04_03,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
785,II-A,mask_050_v_04,mask_050_q_04_04,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
786,II-A,mask_050_v_04,mask_050_q_04_05,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
787,II-A,mask_050_v_04,mask_050_q_04_06,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
788,II-A,mask_050_v_04,mask_050_q_04_07,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
789,II-A,mask_050_v_04,mask_050_q_04_08,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
790,II-A,mask_050_v_04,mask_050_q_04_09,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
791,II-A,mask_050_v_04,mask_050_q_04_10,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
792,II-A,mask_050_v_04,mask_050_q_04_11,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
793,II-A,mask_050_v_04,mask_050_q_04_12,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
794,II-A,mask_050_v_04,mask_050_q_04_13,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
795,II-A,mask_050_v_04,mask_050_q_04_14,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
796,II-A,mask_050_v_04,mask_050_q_04_15,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
797,II-A,mask_050_v_04,mask_050_q_04_16,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
798,II-A,mask_050_v_04,mask_050_q_04_17,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
799,II-A,mask_050_v_04,mask_050_q_04_18,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
800,II-A,mask_050_v_04,mask_050_q_04_19,50,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
801,II-A,mask_075_v_00,mask_075_q_00_00,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
802,II-A,mask_075_v_00,mask_075_q_00_01,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
803,II-A,mask_075_v_00,mask_075_q_00_02,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,1
804,II-A,mask_075_v_00,mask_075_q_00_03,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
805,II-A,mask_075_v_00,mask_075_q_00_04,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
806,II-A,mask_075_v_00,mask_075_q_00_05,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
807,II-A,mask_075_v_00,mask_075_q_00_06,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
808,II-A,mask_075_v_00,mask_075_q_00_07,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
809,II-A,mask_075_v_00,mask_075_q_00_08,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
810,II-A,mask_075_v_00,mask_075_q_00_09,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
811,II-A,mask_075_v_00,mask_075_q_00_10,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
812,II-A,mask_075_v_00,mask_075_q_00_11,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
813,II-A,mask_075_v_00,mask_075_q_00_12,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
814,II-A,mask_075_v_00,mask_075_q_00_13,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
815,II-A,mask_075_v_00,mask_075_q_00_14,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
816,II-A,mask_075_v_00,mask_075_q_00_15,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
817,II-A,mask_075_v_00,mask_075_q_00_16,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
818,II-A,mask_075_v_00,mask_075_q_00_17,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
819,II-A,mask_075_v_00,mask_075_q_00_18,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
820,II-A,mask_075_v_00,mask_075_q_00_19,75,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
821,II-A,mask_075_v_01,mask_075_q_01_00,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
822,II-A,mask_075_v_01,mask_075_q_01_01,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
823,II-A,mask_075_v_01,mask_075_q_01_02,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
824,II-A,mask_075_v_01,mask_075_q_01_03,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
825,II-A,mask_075_v_01,mask_075_q_01_04,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
826,II-A,mask_075_v_01,mask_075_q_01_05,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
827,II-A,mask_075_v_01,mask_075_q_01_06,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
828,II-A,mask_075_v_01,mask_075_q_01_07,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
829,II-A,mask_075_v_01,mask_075_q_01_08,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
830,II-A,mask_075_v_01,mask_075_q_01_09,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
831,II-A,mask_075_v_01,mask_075_q_01_10,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
832,II-A,mask_075_v_01,mask_075_q_01_11,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
833,II-A,mask_075_v_01,mask_075_q_01_12,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
834,II-A,mask_075_v_01,mask_075_q_01_13,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
835,II-A,mask_075_v_01,mask_075_q_01_14,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
836,II-A,mask_075_v_01,mask_075_q_01_15,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
837,II-A,mask_075_v_01,mask_075_q_01_16,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
838,II-A,mask_075_v_01,mask_075_q_01_17,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
839,II-A,mask_075_v_01,mask_075_q_01_18,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
840,II-A,mask_075_v_01,mask_075_q_01_19,75,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
841,II-A,mask_075_v_02,mask_075_q_02_00,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,1
842,II-A,mask_075_v_02,mask_075_q_02_01,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
843,II-A,mask_075_v_02,mask_075_q_02_02,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
844,II-A,mask_075_v_02,mask_075_q_02_03,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
845,II-A,mask_075_v_02,mask_075_q_02_04,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
846,II-A,mask_075_v_02,mask_075_q_02_05,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
847,II-A,mask_075_v_02,mask_075_q_02_06,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
848,II-A,mask_075_v_02,mask_075_q_02_07,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
849,II-A,mask_075_v_02,mask_075_q_02_08,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
850,II-A,mask_075_v_02,mask_075_q_02_09,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
851,II-A,mask_075_v_02,mask_075_q_02_10,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
852,II-A,mask_075_v_02,mask_075_q_02_11,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
853,II-A,mask_075_v_02,mask_075_q_02_12,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
854,II-A,mask_075_v_02,mask_075_q_02_13,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
855,II-A,mask_075_v_02,mask_075_q_02_14,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
856,II-A,mask_075_v_02,mask_075_q_02_15,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
857,II-A,mask_075_v_02,mask_075_q_02_16,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
858,II-A,mask_075_v_02,mask_075_q_02_17,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
859,II-A,mask_075_v_02,mask_075_q_02_18,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
860,II-A,mask_075_v_02,mask_075_q_02_19,75,2,0.5,llava_1_6_7b,LLaVA-1.6-7B,0
861,II-A,mask_075_v_03,mask_075_q_03_00,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
862,II-A,mask_075_v_03,mask_075_q_03_01,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
863,II-A,mask_075_v_03,mask_075_q_03_02,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
864,II-A,mask_075_v_03,mask_075_q_03_03,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
865,II-A,mask_075_v_03,mask_075_q_03_04,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
866,II-A,mask_075_v_03,mask_075_q_03_05,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
867,II-A,mask_075_v_03,mask_075_q_03_06,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
868,II-A,mask_075_v_03,mask_075_q_03_07,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
869,II-A,mask_075_v_03,mask_075_q_03_08,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
870,II-A,mask_075_v_03,mask_075_q_03_09,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
871,II-A,mask_075_v_03,mask_075_q_03_10,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
872,II-A,mask_075_v_03,mask_075_q_03_11,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
873,II-A,mask_075_v_03,mask_075_q_03_12,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
874,II-A,mask_075_v_03,mask_075_q_03_13,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
875,II-A,mask_075_v_03,mask_075_q_03_14,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
876,II-A,mask_075_v_03,mask_075_q_03_15,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
877,II-A,mask_075_v_03,mask_075_q_03_16,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
878,II-A,mask_075_v_03,mask_075_q_03_17,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
879,II-A,mask_075_v_03,mask_075_q_03_18,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
880,II-A,mask_075_v_03,mask_075_q_03_19,75,3,0.7,llava_1_6_7b,LLaVA-1.6-7B,0
881,II-A,mask_075_v_04,mask_075_q_04_00,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
882,II-A,mask_075_v_04,mask_075_q_04_01,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
883,II-A,mask_075_v_04,mask_075_q_04_02,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
884,II-A,mask_075_v_04,mask_075_q_04_03,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
885,II-A,mask_075_v_04,mask_075_q_04_04,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
886,II-A,mask_075_v_04,mask_075_q_04_05,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
887,II-A,mask_075_v_04,mask_075_q_04_06,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
888,II-A,mask_075_v_04,mask_075_q_04_07,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
889,II-A,mask_075_v_04,mask_075_q_04_08,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
890,II-A,mask_075_v_04,mask_075_q_04_09,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
891,II-A,mask_075_v_04,mask_075_q_04_10,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
892,II-A,mask_075_v_04,mask_075_q_04_11,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
893,II-A,mask_075_v_04,mask_075_q_04_12,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
894,II-A,mask_075_v_04,mask_075_q_04_13,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
895,II-A,mask_075_v_04,mask_075_q_04_14,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
896,II-A,mask_075_v_04,mask_075_q_04_15,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
897,II-A,mask_075_v_04,mask_075_q_04_16,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
898,II-A,mask_075_v_04,mask_075_q_04_17,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
899,II-A,mask_075_v_04,mask_075_q_04_18,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
900,II-A,mask_075_v_04,mask_075_q_04_19,75,4,0.9,llava_1_6_7b,LLaVA-1.6-7B,0
901,II-A,mask_100_v_00,mask_100_q_00_00,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
902,II-A,mask_100_v_00,mask_100_q_00_01,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
903,II-A,mask_100_v_00,mask_100_q_00_02,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
904,II-A,mask_100_v_00,mask_100_q_00_03,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
905,II-A,mask_100_v_00,mask_100_q_00_04,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
906,II-A,mask_100_v_00,mask_100_q_00_05,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
907,II-A,mask_100_v_00,mask_100_q_00_06,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
908,II-A,mask_100_v_00,mask_100_q_00_07,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
909,II-A,mask_100_v_00,mask_100_q_00_08,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
910,II-A,mask_100_v_00,mask_100_q_00_09,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
911,II-A,mask_100_v_00,mask_100_q_00_10,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
912,II-A,mask_100_v_00,mask_100_q_00_11,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
913,II-A,mask_100_v_00,mask_100_q_00_12,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
914,II-A,mask_100_v_00,mask_100_q_00_13,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
915,II-A,mask_100_v_00,mask_100_q_00_14,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
916,II-A,mask_100_v_00,mask_100_q_00_15,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
917,II-A,mask_100_v_00,mask_100_q_00_16,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
918,II-A,mask_100_v_00,mask_100_q_00_17,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
919,II-A,mask_100_v_00,mask_100_q_00_18,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
920,II-A,mask_100_v_00,mask_100_q_00_19,100,0,0.1,llava_1_6_7b,LLaVA-1.6-7B,0
921,II-A,mask_100_v_01,mask_100_q_01_00,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
922,II-A,mask_100_v_01,mask_100_q_01_01,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,1
923,II-A,mask_100_v_01,mask_100_q_01_02,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
924,II-A,mask_100_v_01,mask_100_q_01_03,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
925,II-A,mask_100_v_01,mask_100_q_01_04,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
926,II-A,mask_100_v_01,mask_100_q_01_05,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
927,II-A,mask_100_v_01,mask_100_q_01_06,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
928,II-A,mask_100_v_01,mask_100_q_01_07,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
929,II-A,mask_100_v_01,mask_100_q_01_08,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
930,II-A,mask_100_v_01,mask_100_q_01_09,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
931,II-A,mask_100_v_01,mask_100_q_01_10,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
932,II-A,mask_100_v_01,mask_100_q_01_11,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
933,II-A,mask_100_v_01,mask_100_q_01_12,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
934,II-A,mask_100_v_01,mask_100_q_01_13,100,1,0.3,llava_1_6_7b,LLaVA-1.6-7B,0
